transaction_id,timestamp,source_account,destination_account,amount,payment_type,score,raw_score,rank,alert
TX0004359292,2022-09-09T04:40:00Z,9:8061E30F0,287:806289990,23137.84,Cheque,0.00011131961946375668,0.005352006293833256,32658,False
TX0004358009,2022-09-09T04:43:00Z,19705:803986D90,14:807E4B7B0,120236.65,Cash,0.00011131961946375668,0.0053493366576731205,32659,False
TX0004342232,2022-09-09T04:22:00Z,4600:8026342A0,15231:8032EA8F0,9478.34,Cash,0.00011131961946375668,0.005343324039131403,32660,False
TX0004355955,2022-09-09T04:47:00Z,1299:802104F60,20:8072C9BE0,5953.36,Credit Card,0.00011131961946375668,0.005336820613592863,32661,False
TX0004341269,2022-09-09T04:10:00Z,35903:8143C5D90,130169:8143C5A80,195.38,ACH,0.00011131961946375668,0.005326742772012949,32662,False
TX0004342900,2022-09-09T04:16:00Z,3045:802F16910,14233:806C40EB0,217.3,Wire,0.00011131961946375668,0.005324719473719597,32663,False
TX0004348653,2022-09-09T04:20:00Z,243614:810080910,143242:8100F47F0,463.5,Credit Card,0.00011131961946375668,0.005317180883139372,32664,False
TX0004335233,2022-09-09T03:52:00Z,138335:80F3897D0,116:80F5752F0,2068.44,Credit Card,0.00011131961946375668,0.005310436710715294,32665,False
TX0004365137,2022-09-09T05:00:00Z,320181:807F5C6A0,18617:807F5D050,177.82,Credit Card,0.00011131961946375668,0.00528694037348032,32666,False
TX0004327619,2022-09-09T03:33:00Z,29404:806745FE0,6129:812C3C0E0,198.98,Cheque,0.00011131961946375668,0.005286195781081915,32667,False
TX0004362536,2022-09-09T04:50:00Z,118:8119FCDA0,248857:811C3EBF0,8907.41,Credit Card,0.00011131961946375668,0.005280972924083471,32668,False
TX0004371149,2022-09-09T05:01:00Z,25768:80E2E8080,142574:81408CA80,6.27,Cheque,0.00011131961946375668,0.005277227144688368,32669,False
TX0004333989,2022-09-09T03:51:00Z,228054:80A2894A0,27995:80A4F6C40,1812.05,Credit Card,0.00011131961946375668,0.005276186391711235,32670,False
TX0004337868,2022-09-09T04:26:00Z,6010:802C45810,25547:804E34190,86588.12,ACH,0.00011131961946375668,0.005269855726510286,32671,False
TX0004344687,2022-09-09T04:11:00Z,4:802170210,19740:807516B40,1789.19,Credit Card,0.00011131961946375668,0.005267573986202478,32672,False
TX0004325561,2022-09-09T03:33:00Z,16109:8064603F0,214609:808ED8940,4660.56,Credit Card,0.00011131961946375668,0.005266886670142412,32673,False
TX0004337664,2022-09-09T04:29:00Z,1588:801250B70,16136:803F0FBE0,62415.07,Cash,0.00011131961946375668,0.005264868959784508,32674,False
TX0004355309,2022-09-09T04:41:00Z,21749:801D88C90,3123:8026358F0,1488.59,Cheque,0.00011131961946375668,0.00526074506342411,32675,False
TX0004353621,2022-09-09T04:46:00Z,6803:8029F50B0,137335:80F325D80,2665.87,Credit Card,0.00011131961946375668,0.005259572062641382,32676,False
TX0004353739,2022-09-09T04:50:00Z,13037:8042DEB10,137024:80FFE9960,2475.9,Cheque,0.00011131961946375668,0.005259572062641382,32677,False
TX0004325491,2022-09-09T03:37:00Z,4766:802E23970,29685:80891BAD0,181.69,Cheque,0.00011131961946375668,0.0052589112892746925,32678,False
TX0004326226,2022-09-09T03:37:00Z,10642:80B5915A0,19890:80C26D290,180.71,Cash,0.00011131961946375668,0.0052589112892746925,32679,False
TX0004335699,2022-09-09T03:53:00Z,1198:80FFD6140,44873:810B933F0,1663.28,Cheque,0.00011131961946375668,0.005256629083305597,32680,False
TX0004370671,2022-09-09T05:06:00Z,25768:806E625B0,14329:81196FD40,115.07,Cheque,0.00011131961946375668,0.005249577574431896,32681,False
TX0004350692,2022-09-09T04:40:00Z,1241:8015F79D0,3149:802B32580,9260.29,Cheque,0.00011131961946375668,0.005247792694717646,32682,False
TX0004345861,2022-09-09T04:18:00Z,9:8060C8C90,16649:8060E0F50,5429765.71,ACH,0.00011131961946375668,0.005246976390480995,32683,False
TX0004355930,2022-09-09T04:47:00Z,21387:804EDFB60,13858:806C35990,157.68,ACH,0.00011131961946375668,0.005230064503848553,32684,False
TX0004357066,2022-09-09T04:54:00Z,7675:80BA915F0,210617:80F7B9A10,150.71,ACH,0.00011131961946375668,0.005230064503848553,32685,False
TX0004333388,2022-09-09T03:58:00Z,5:807678360,23501:808EEADD0,29361.07,Cheque,0.00011131961946375668,0.0052299476228654385,32686,False
TX0004320912,2022-09-09T03:25:00Z,28222:80A4B4A90,27755:80AC79F20,283.46,Cash,0.00011131961946375668,0.00522847194224596,32687,False
TX0004350086,2022-09-09T04:48:00Z,32646:800F4D000,11471:800FABC70,181.73,ACH,0.00011131961946375668,0.005226448643952608,32688,False
TX0004322011,2022-09-09T03:15:00Z,39721:80F689610,240229:80F92ABB0,200.45,Wire,0.00011131961946375668,0.0052228351123631,32689,False
TX0004328041,2022-09-09T03:57:00Z,410:800276290,410:80030F000,1217.46,Credit Card,0.00011131961946375668,0.005220836494117975,32690,False
TX0004364272,2022-09-09T05:04:00Z,908:8006B60E0,9129:80390E1B0,919.11,Credit Card,0.00011131961946375668,0.005216843448579311,32691,False
TX0004340643,2022-09-09T04:23:00Z,333115:811A401A0,1:811A3FCA0,198.68,Cheque,0.00011131961946375668,0.005199954379349947,32692,False
TX0004354242,2022-09-09T04:36:00Z,25981:806691E90,1729:81274DF90,197.7,Credit Card,0.00011131961946375668,0.005199954379349947,32693,False
TX0004366847,2022-09-09T05:00:00Z,25547:80570BF30,130169:80F5B4B30,3.12,Wire,0.00011131961946375668,0.00519607774913311,32694,False
TX0004329351,2022-09-09T03:30:00Z,6052:804697CF0,115656:807AB1EB0,23.52,ACH,0.00011131961946375668,0.005194483790546656,32695,False
TX0004346840,2022-09-09T04:02:00Z,24779:8090CB390,25170:80930CE90,495.03,Credit Card,0.00011131961946375668,0.005191495176404715,32696,False
TX0004345209,2022-09-09T04:11:00Z,11687:8045FC570,21:80463C130,163208.0,Cheque,0.00011131961946375668,0.0051879724487662315,32697,False
TX0004357368,2022-09-09T04:38:00Z,117698:80A82A3E0,5329:811DCCEF0,84.73,Wire,0.00011131961946375668,0.005187109112739563,32698,False
TX0004328231,2022-09-09T03:40:00Z,410:80035ACF0,3123:8012FB080,21.45,Cheque,0.00011131961946375668,0.005185797810554504,32699,False
TX0004355275,2022-09-09T04:43:00Z,12:80027C4C0,12513:80255A870,20135.33,Cash,0.00011131961946375668,0.005184560548514128,32700,False
TX0004311722,2022-09-09T03:16:00Z,27444:805938A30,1:806021030,172.48,Credit Card,0.00011131961946375668,0.005182499531656504,32701,False
TX0004314897,2022-09-09T03:19:00Z,353454:813F6B440,143508:813F6B2B0,173.52,Credit Card,0.00011131961946375668,0.005182499531656504,32702,False
TX0004335835,2022-09-09T03:56:00Z,245090:810228FC0,45601:811428B20,196.2,Wire,0.00011131961946375668,0.005169324576854706,32703,False
TX0004347270,2022-09-09T04:18:00Z,28:80A1D6320,6:80A7DC5E0,9423.36,Cheque,0.00011131961946375668,0.0051680621691048145,32704,False
TX0004373431,2022-09-09T05:06:00Z,211:8076FA5B0,23700:808AF80F0,257.86,Credit Card,0.00011131961946375668,0.0051641385070979595,32705,False
TX0004314287,2022-09-09T03:24:00Z,3420:804DC8040,15730:811DF1B40,789.64,Credit Card,0.00011131961946375668,0.0051629673689603806,32706,False
TX0004348752,2022-09-09T04:21:00Z,217:80FFD82D0,217:81063BA90,559.85,Credit Card,0.00011131961946375668,0.005155725404620171,32707,False
TX0004329745,2022-09-09T03:50:00Z,1501:800BB0160,23344:80A624830,103.71,Cheque,0.00011131961946375668,0.00515271071344614,32708,False
TX0004329596,2022-09-09T03:51:00Z,1665:801ACF2D0,219077:807B66EA0,52.51,Cheque,0.00011131961946375668,0.005152593366801739,32709,False
TX0004342641,2022-09-09T04:05:00Z,13516:8026EDCA0,13516:806C3E1F0,45.54,Cheque,0.00011131961946375668,0.005152593366801739,32710,False
TX0004343471,2022-09-09T04:19:00Z,4259:805B02B50,25309:80D40E300,38.48,Credit Card,0.00011131961946375668,0.005152593366801739,32711,False
TX0004356015,2022-09-09T04:30:00Z,22806:80158AFD0,2467:8078262F0,47.49,Wire,0.00011131961946375668,0.005152593366801739,32712,False
TX0004356272,2022-09-09T04:35:00Z,3881:80207CB30,13345:8093D2F90,49.52,Cash,0.00011131961946375668,0.005152593366801739,32713,False
TX0004355116,2022-09-09T04:39:00Z,11852:800DC4740,12797:801D97320,52.48,Cheque,0.00011131961946375668,0.005152593366801739,32714,False
TX0004357480,2022-09-09T04:41:00Z,25536:8025E87C0,11852:812653160,43.48,Cheque,0.00011131961946375668,0.005152593366801739,32715,False
TX0004311539,2022-09-09T03:26:00Z,39408:8052DE3E0,12893:8052DCA70,175.65,Credit Card,0.00011131961946375668,0.005152451805770397,32716,False
TX0004315039,2022-09-09T03:28:00Z,12:8000EE640,22:8002D2BC0,9.64,Credit Card,0.00011131961946375668,0.005149829667061567,32717,False
TX0004345311,2022-09-09T04:10:00Z,9665:809AD9500,110057:80E9203E0,12333.03,Cheque,0.00011131961946375668,0.005146518349647522,32718,False
TX0004354731,2022-09-09T04:49:00Z,23:800230FD0,20:8002881E0,277.01,Cheque,0.00011131961946375668,0.005144262686371803,32719,False
TX0004333699,2022-09-09T03:53:00Z,24779:8094B24F0,25847:809919270,219.53,Credit Card,0.00011131961946375668,0.005141613073647022,32720,False
TX0004343875,2022-09-09T04:06:00Z,26860:802AFBC20,15863:81100EBA0,29.54,Credit Card,0.00011131961946375668,0.0051397839561104774,32721,False
TX0004357423,2022-09-09T04:31:00Z,117698:81056B850,17854:8122FDEE0,28.51,Cheque,0.00011131961946375668,0.0051397839561104774,32722,False
TX0004357549,2022-09-09T04:37:00Z,23691:80822C270,16388:812DA62C0,33.48,Cheque,0.00011131961946375668,0.0051397839561104774,32723,False
TX0004355382,2022-09-09T04:41:00Z,12797:802213AB0,14290:802972060,37.53,Credit Card,0.00011131961946375668,0.0051397839561104774,32724,False
TX0004348414,2022-09-09T04:08:00Z,112:80DBF81A0,137218:80F68A810,188.62,Cheque,0.00011131961946375668,0.005137890111654997,32725,False
TX0004370066,2022-09-09T05:02:00Z,4259:8025FA170,26580:80C12FE90,159.68,Credit Card,0.00011131961946375668,0.0051359208300709724,32726,False
TX0004371033,2022-09-09T05:02:00Z,11056:8007439C0,1490:8134A6C10,157.65,Cash,0.00011131961946375668,0.0051359208300709724,32727,False
TX0004348472,2022-09-09T04:19:00Z,40653:80F11B9F0,142010:80F90C250,712.07,Credit Card,0.00011131961946375668,0.005118950270116329,32728,False
TX0004324510,2022-09-09T03:47:00Z,220:801469810,220:804190300,188.13,Cheque,0.00011131961946375668,0.005118466913700104,32729,False
TX0004338251,2022-09-09T04:29:00Z,34466:8065F3B80,4866:8065F05C0,185.16,Cheque,0.00011131961946375668,0.005118466913700104,32730,False
TX0004354193,2022-09-09T04:40:00Z,2454:8045BF240,227143:81233BCA0,2825.8,Credit Card,0.00011131961946375668,0.005097431130707264,32731,False
TX0004357882,2022-09-09T04:56:00Z,3:8030A49B0,14:8036033B0,11772.66,Cheque,0.00011131961946375668,0.00509596336632967,32732,False
TX0004327105,2022-09-09T03:54:00Z,1588:808B15B90,8771:810435290,490.94,Cheque,0.00011131961946375668,0.005095515865832567,32733,False
TX0004348516,2022-09-09T04:07:00Z,38478:80EECA030,239692:80FAED200,409.87,Credit Card,0.00011131961946375668,0.005092927720397711,32734,False
TX0004361989,2022-09-09T04:58:00Z,243897:80FFBEA90,143242:810007E30,2937.69,Credit Card,0.00011131961946375668,0.005092823877930641,32735,False
TX0004351623,2022-09-09T04:39:00Z,11471:800A561C0,115159:8066E6180,194.55,Cheque,0.00011131961946375668,0.005091309081763029,32736,False
TX0004344961,2022-09-09T04:15:00Z,4:8047E05D0,34670:812F823C0,44994.5,Credit Card,0.00011131961946375668,0.005086393561214209,32737,False
TX0004328516,2022-09-09T03:57:00Z,1490:800523FF0,410:80213CD20,258.6,Credit Card,0.00011131961946375668,0.00508540216833353,32738,False
TX0004340798,2022-09-09T04:19:00Z,18819:805BB5750,1420:81280BCA0,242.05,Cheque,0.00011131961946375668,0.005078239366412163,32739,False
TX0004344252,2022-09-09T04:28:00Z,232391:80BBBE5A0,244380:8131C8730,2257.07,Cheque,0.00011131961946375668,0.005075023975223303,32740,False
TX0004345284,2022-09-09T04:24:00Z,10813:804050080,210185:80C44AAC0,84926.2,Cheque,0.00011131961946375668,0.005069884005934,32741,False
TX0004340936,2022-09-09T04:11:00Z,220083:80A574CA0,149758:8130E2F70,341.55,Cash,0.00011131961946375668,0.005068856757134199,32742,False
TX0004347712,2022-09-09T04:11:00Z,33873:80C788790,33750:80CBCBCC0,6024.53,Cheque,0.00011131961946375668,0.005068765487521887,32743,False
TX0004324514,2022-09-09T03:50:00Z,11107:80247B240,14433:804191EE0,23282.09,ACH,0.00011131961946375668,0.005057394038885832,32744,False
TX0004325230,2022-09-09T03:41:00Z,23402:803764160,214621:8076E3DA0,3006.42,Cheque,0.00011131961946375668,0.005052370019257069,32745,False
TX0004357535,2022-09-09T04:32:00Z,3123:8120F6890,219077:812BD2890,3.87,Cheque,0.00011131961946375668,0.005046982318162918,32746,False
TX0004328163,2022-09-09T03:57:00Z,1547:8009CB570,11852:800D2C910,143.12,Cheque,0.00011131961946375668,0.005045861937105656,32747,False
TX0004343357,2022-09-09T04:07:00Z,28183:8080A37C0,14290:80C091810,132.15,Credit Card,0.00011131961946375668,0.005045861937105656,32748,False
TX0004342435,2022-09-09T04:11:00Z,12:800167A40,210617:80507C030,137.11,Cash,0.00011131961946375668,0.005045861937105656,32749,False
TX0004356539,2022-09-09T04:45:00Z,12:8001BC960,14650:80B6006B0,12830.21,ACH,0.00011131961946375668,0.005039407406002283,32750,False
TX0004331408,2022-09-09T03:45:00Z,3:802FD1270,29788:80751D5D0,2858.26,ACH,0.00011131961946375668,0.0050385682843625546,32751,False
TX0004361521,2022-09-09T04:43:00Z,116:80E5A27F0,239453:80EEAC360,5897.59,Cash,0.00011131961946375668,0.005037850700318813,32752,False
TX0004361379,2022-09-09T04:42:00Z,138395:80E822F90,137218:80E871340,170.08,Cheque,0.00011131961946375668,0.005037812981754541,32753,False
TX0004331475,2022-09-09T03:41:00Z,18196:80B1BF360,232304:80BC38F60,1808.69,Cheque,0.00011131961946375668,0.0050347186625003815,32754,False
TX0004340834,2022-09-09T04:12:00Z,2053:80B46FD30,15768:812A557C0,3465.46,Wire,0.00011131961946375668,0.005030334461480379,32755,False
TX0004336108,2022-09-09T03:36:00Z,48308:811DC01A0,48943:8127B6CA0,401.24,Credit Card,0.00011131961946375668,0.005028738174587488,32756,False
TX0004343786,2022-09-09T04:05:00Z,5365:803367E20,12:8107120C0,11778.15,Cheque,0.00011131961946375668,0.005027884617447853,32757,False
TX0004360432,2022-09-09T04:58:00Z,125811:8099E8660,24779:80EA56900,12665.23,ACH,0.00011131961946375668,0.0050179921090602875,32758,False
TX0004324998,2022-09-09T03:47:00Z,19474:80554D5B0,116845:806735BD0,2235.09,Cheque,0.00011131961946375668,0.005016968119889498,32759,False
TX0004354395,2022-09-09T04:50:00Z,6179:80AFAC620,39279:8132BC910,1075.21,Cheque,0.00011131961946375668,0.005016271024942398,32760,False
TX0004356244,2022-09-09T04:34:00Z,20:801AF2D40,117733:808F48440,285.29,Credit Card,0.00011131961946375668,0.005014391615986824,32761,False
TX0004339135,2022-09-09T04:19:00Z,795:802E1D2F0,1467:80AB51740,557.06,Cheque,0.00011131961946375668,0.005012619309127331,32762,False
TX0004344148,2022-09-09T04:12:00Z,37214:8129C26E0,6052:8129BBD50,201.88,Cheque,0.00011131961946375668,0.005012345965951681,32763,False
TX0004354316,2022-09-09T04:40:00Z,2824:8066F7040,38486:812D91460,240.2,ACH,0.00011131961946375668,0.005010305438190699,32764,False
TX0004350968,2022-09-09T04:48:00Z,2947:801D40B90,21550:803AC28F0,20215.06,Cheque,0.00011131961946375668,0.005009485874325037,32765,False
TX0004348364,2022-09-09T04:12:00Z,138395:80E94E990,118:80F410E40,382.11,Cash,0.00011131961946375668,0.005008812993764877,32766,False
TX0004345244,2022-09-09T04:23:00Z,10656:804481C30,11808:804747ED0,38616.77,Credit Card,0.00011131961946375668,0.005008731968700886,32767,False
TX0004349016,2022-09-09T04:07:00Z,44866:8109EBA60,45566:8115CC890,177.21,Credit Card,0.00011131961946375668,0.005008539650589228,32768,False
TX0004337315,2022-09-09T04:21:00Z,1420:801161C50,3144:802AA8590,1.93,ACH,0.00011131961946375668,0.005007180850952864,32769,False
TX0004353898,2022-09-09T04:42:00Z,17222:803205F80,1665:810DF82F0,0.93,Cash,0.00011131961946375668,0.005007180850952864,32770,False
TX0004362923,2022-09-09T04:37:00Z,254242:813C6AE31,254355:81436F281,0.159044,Bitcoin,0.00011131961946375668,0.005006249528378248,32771,False
TX0004355961,2022-09-09T04:48:00Z,1501:801408060,18428:805756CA0,9787.55,ACH,0.00011131961946375668,0.005001129116863012,32772,False
TX0004347215,2022-09-09T04:06:00Z,15:80A313070,19:80A4B52E0,11465.89,Cheque,0.00011131961946375668,0.00499578844755888,32773,False
TX0004327087,2022-09-09T03:31:00Z,23537:80F292B00,134140:8103B2E50,1028943.01,Cash,0.00011131961946375668,0.0049953521229326725,32774,False
TX0004355175,2022-09-09T04:37:00Z,24144:8018CD260,23344:801FAC0C0,4822.97,Cheque,0.00011131961946375668,0.004991478286683559,32775,False
TX0004317586,2022-09-09T03:20:00Z,21749:800A23C20,244381:811CAE480,140.48,Cheque,0.00011131961946375668,0.004971898626536131,32776,False
TX0004356211,2022-09-09T04:55:00Z,1665:80513E580,18180:80890A620,148.43,Cheque,0.00011131961946375668,0.004963884130120277,32777,False
TX0004371213,2022-09-09T05:07:00Z,31136:814847770,23525:814847630,163.44,Cheque,0.00011131961946375668,0.004963884130120277,32778,False
TX0004325022,2022-09-09T03:38:00Z,33888:806847540,14325:8068488C0,192.82,Cheque,0.00011131961946375668,0.004963693208992481,32779,False
TX0004338252,2022-09-09T04:02:00Z,317567:8065F4250,214621:8065F44C0,190.81,ACH,0.00011131961946375668,0.004963693208992481,32780,False
TX0004351797,2022-09-09T04:55:00Z,13917:806ACECA0,13917:8072979A0,277.47,Credit Card,0.00011131961946375668,0.0049630808643996716,32781,False
TX0004330519,2022-09-09T03:55:00Z,15964:80C818A70,45887:810E07E00,1918.61,ACH,0.00011131961946375668,0.004958401899784803,32782,False
TX0004329817,2022-09-09T03:57:00Z,3514:80782E800,227080:80AE622E0,1089.04,Cheque,0.00011131961946375668,0.004958201665431261,32783,False
TX0004347424,2022-09-09T04:29:00Z,329357:80B03F3C0,28663:80B03F190,164.62,Cheque,0.00011131961946375668,0.004956405144184828,32784,False
TX0004317167,2022-09-09T03:18:00Z,21831:80514E2D0,231212:80DE804A0,12403.53,Cash,0.00011131961946375668,0.004952881019562483,32785,False
TX0004350909,2022-09-09T04:51:00Z,1047:800A69250,12735:803649960,800.21,Credit Card,0.00011131961946375668,0.004949009511619806,32786,False
TX0004320451,2022-09-09T03:15:00Z,214:80915E760,25665:8096171F0,263.67,Cash,0.00011131961946375668,0.004948072601109743,32787,False
TX0004324330,2022-09-09T03:56:00Z,23833:801B65950,3144:803459830,117.27,Credit Card,0.00011131961946375668,0.0049466644413769245,32788,False
TX0004357197,2022-09-09T04:38:00Z,15010:80AF495C0,12561:810C266A0,15982.4,Credit Card,0.00011131961946375668,0.004946206696331501,32789,False
TX0004329781,2022-09-09T03:39:00Z,12797:8015A9620,217950:80A8FE7D0,47.45,Cheque,0.00011131961946375668,0.004945744294673204,32790,False
TX0004344065,2022-09-09T04:06:00Z,11056:80BA1DB60,250350:807E2D2D0,40.46,ACH,0.00011131961946375668,0.004945744294673204,32791,False
TX0004341897,2022-09-09T04:17:00Z,2467:801216A90,24850:8020C9CA0,52.47,ACH,0.00011131961946375668,0.004945744294673204,32792,False
TX0004355903,2022-09-09T04:41:00Z,28711:8041FACF0,24963:8069A0A00,40.45,Cheque,0.00011131961946375668,0.004945744294673204,32793,False
TX0004333102,2022-09-09T03:36:00Z,321371:807F9E540,211:807F9E310,165.28,Cheque,0.00011131961946375668,0.0049391151405870914,32794,False
TX0004324314,2022-09-09T03:33:00Z,21258:80072D300,11107:8033451E0,172.81,Cheque,0.00011131961946375668,0.004938594531267881,32795,False
TX0004345109,2022-09-09T04:21:00Z,15:803F565B0,19925:804069990,113193.34,Cheque,0.00011131961946375668,0.00493333674967289,32796,False
TX0004316033,2022-09-09T03:21:00Z,31972:8052785D0,111326:80525ED00,107.49,ACH,0.00011131961946375668,0.00492243142798543,32797,False
TX0004354892,2022-09-09T04:57:00Z,410:8002F2E90,1299:800F2D240,171.58,Cash,0.00011131961946375668,0.004922027233988047,32798,False
TX0004336264,2022-09-09T03:42:00Z,220:81375F691,15:814000F11,0.256546,Bitcoin,0.00011131961946375668,0.004919190425425768,32799,False
TX0004349414,2022-09-09T04:12:00Z,124:8137647C1,152627:8137456F1,0.287879,Bitcoin,0.00011131961946375668,0.004919190425425768,32800,False
TX0004369663,2022-09-09T05:02:00Z,22758:801AF5AA0,223030:809422540,996.33,Credit Card,0.00011131961946375668,0.004918256774544716,32801,False
TX0004342781,2022-09-09T04:22:00Z,4259:806A14380,112212:80798F560,66402.74,Cash,0.00011131961946375668,0.004917076323181391,32802,False
TX0004333338,2022-09-09T03:46:00Z,5:800096040,220541:808C0ADD0,1099.38,Credit Card,0.00011131961946375668,0.004917015787214041,32803,False
TX0004337230,2022-09-09T04:05:00Z,1362:80034D670,795:802498390,1836.66,Credit Card,0.00011131961946375668,0.004915905185043812,32804,False
TX0004322316,2022-09-09T03:26:00Z,1198:810649510,217:8109A3DF0,27061.96,Cheque,0.00011131961946375668,0.0049112397246062756,32805,False
TX0004359134,2022-09-09T04:41:00Z,16:804A9FBB0,214308:805DAD980,6296.77,Cheque,0.00011131961946375668,0.004906630143523216,32806,False
TX0004323001,2022-09-09T03:15:00Z,124:81342D391,254355:813CD16A1,0.944939,Bitcoin,0.00011131961946375668,0.004902457818388939,32807,False
TX0004351914,2022-09-09T04:49:00Z,6129:806E292C0,215266:807AE5B80,383.32,Cheque,0.00011131961946375668,0.004900850355625153,32808,False
TX0004350615,2022-09-09T04:44:00Z,1729:8006E0660,2439:802765610,126.29,Wire,0.00011131961946375668,0.004900215193629265,32809,False
TX0004324389,2022-09-09T03:58:00Z,1688:800F0B800,795:803799BA0,9867.6,Cash,0.00011131961946375668,0.004898474086076021,32810,False
TX0004359034,2022-09-09T04:57:00Z,112064:80579EEF0,13659:80587C450,24216.85,Wire,0.00011131961946375668,0.004891174379736185,32811,False
TX0004324067,2022-09-09T03:47:00Z,11318:800C49A90,23842:8024A5A80,174.07,Credit Card,0.00011131961946375668,0.004884684924036264,32812,False
TX0004325076,2022-09-09T03:52:00Z,22828:80191E880,16224:806C9F050,171.07,Cheque,0.00011131961946375668,0.004884684924036264,32813,False
TX0004347073,2022-09-09T04:14:00Z,214:809C9B070,125575:809E14F60,3945.71,Cheque,0.00011131961946375668,0.004882668610662222,32814,False
TX0004328727,2022-09-09T03:58:00Z,1655:802097140,26580:802ADD700,56.47,Credit Card,0.00011131961946375668,0.004879359155893326,32815,False
TX0004342009,2022-09-09T04:03:00Z,35335:802701050,6625:802700540,54.44,Cash,0.00011131961946375668,0.004879359155893326,32816,False
TX0004344161,2022-09-09T04:03:00Z,210575:8058362A0,5328:812B031A0,56.47,Credit Card,0.00011131961946375668,0.004879359155893326,32817,False
TX0004355460,2022-09-09T04:30:00Z,21745:800AA1600,22775:802C1B590,56.44,Cheque,0.00011131961946375668,0.004879359155893326,32818,False
TX0004356053,2022-09-09T04:31:00Z,3226:807981C90,16011:80798B6A0,65.45,Cheque,0.00011131961946375668,0.004879359155893326,32819,False
TX0004344653,2022-09-09T04:11:00Z,23146:803919A70,19318:8039AEEC0,4444.39,Cheque,0.00011131961946375668,0.004879285115748644,32820,False
TX0004322118,2022-09-09T03:25:00Z,14:80FD46B30,142836:80FE13FA0,176.62,Credit Card,0.00011131961946375668,0.0048758964985609055,32821,False
TX0004352300,2022-09-09T04:58:00Z,211:808104230,211:808104230,17689.26,ACH,0.00011131961946375668,0.0048735071904957294,32822,False
TX0004330893,2022-09-09T03:36:00Z,221279:80C059FC0,210617:812E61EF0,18.67,Credit Card,0.00011131961946375668,0.004866583738476038,32823,False
TX0004355956,2022-09-09T04:43:00Z,33672:8072CBCC0,27288:8072CBC70,69.73,ACH,0.00011131961946375668,0.004866119474172592,32824,False
TX0004357477,2022-09-09T04:48:00Z,13345:80ABBF0D0,17610:812664A50,95.75,Credit Card,0.00011131961946375668,0.004866119474172592,32825,False
TX0004352506,2022-09-09T04:59:00Z,329513:80AB8B300,221868:80AB87E30,187.13,Credit Card,0.00011131961946375668,0.004861475899815559,32826,False
TX0004367066,2022-09-09T05:05:00Z,2053:8010B0790,4403:810802240,184.13,ACH,0.00011131961946375668,0.004861475899815559,32827,False
TX0004332292,2022-09-09T03:50:00Z,112064:804BD0F10,13157:8054506E0,20682.83,Cheque,0.00011131961946375668,0.004856908228248358,32828,False
TX0004315032,2022-09-09T03:19:00Z,12:80010E130,20:800275570,219.32,Cheque,0.00011131961946375668,0.004851587116718292,32829,False
TX0004362307,2022-09-09T04:42:00Z,43460:810D35880,245328:810D6CC50,956.33,Credit Card,0.00011131961946375668,0.004848584067076445,32830,False
TX0004340759,2022-09-09T04:28:00Z,232555:80DE8E560,24515:81249BCB0,1862.09,ACH,0.00011131961946375668,0.004846458323299885,32831,False
TX0004338216,2022-09-09T04:14:00Z,513:80057CE70,16136:8062E28C0,3213.9,Cash,0.00011131961946375668,0.004845772869884968,32832,False
TX0004363601,2022-09-09T05:08:00Z,1853:8012941B0,23537:80156E110,446.3,Credit Card,0.00011131961946375668,0.004845453426241875,32833,False
TX0004346541,2022-09-09T04:27:00Z,323129:808AF5A30,23501:808B18D40,324.01,Cash,0.00011131961946375668,0.004842343274503946,32834,False
TX0004357756,2022-09-09T04:55:00Z,22:802659970,49780:814805AF0,1074.43,Credit Card,0.00011131961946375668,0.004838209133595228,32835,False
TX0004343166,2022-09-09T04:21:00Z,22775:804EDCD90,8823:80AF4CBA0,338.8,Cheque,0.00011131961946375668,0.004836283158510923,32836,False
TX0004331024,2022-09-09T03:59:00Z,1501:80807E3D0,227080:8135EB360,13690.42,Cheque,0.00011131961946375668,0.004833823535591364,32837,False
TX0004311043,2022-09-09T03:23:00Z,795:8019595C0,14433:802DB0150,1281.15,Cheque,0.00011131961946375668,0.00483088381588459,32838,False
TX0004374284,2022-09-09T05:02:00Z,28628:80AFBBE10,228101:80B00C0B0,2353.76,Cheque,0.00011131961946375668,0.0048272195272147655,32839,False
TX0004348384,2022-09-09T04:24:00Z,139828:80F0C57C0,118:80F5160B0,230.14,Cheque,0.00011131961946375668,0.004825696814805269,32840,False
TX0004347376,2022-09-09T04:19:00Z,15:80A2FC120,128737:80ACEC5E0,1870.62,Cheque,0.00011131961946375668,0.0048256004229187965,32841,False
TX0004329617,2022-09-09T03:53:00Z,27288:807D01970,213137:80935C6B0,128.77,Cheque,0.00011131961946375668,0.004821610637009144,32842,False
TX0004352225,2022-09-09T04:59:00Z,13432:8055FDCB0,23402:8094682F0,26526.97,Wire,0.00011131961946375668,0.0048211440443992615,32843,False
TX0004334678,2022-09-09T03:54:00Z,134920:80CE6E070,135104:80D5F7ED0,17357.19,Credit Card,0.00011131961946375668,0.004816266708076,32844,False
TX0004338418,2022-09-09T04:21:00Z,5394:801F76520,5140:807280530,387.94,Cheque,0.00011131961946375668,0.004814244341105223,32845,False
TX0004356479,2022-09-09T04:51:00Z,29069:809F85DE0,14329:80AFE1C10,124.91,Credit Card,0.00011131961946375668,0.004813881125301123,32846,False
